pm,day,aqi-bj-1,pm2.5-bj-1,pm10-bj-1,co-bj-1,no2-bj-1,so2-bj-1,o3-bj-1,aqi-lf-1,pm2.5-lf-1,pm10-lf-1,co-lf-1,no2-lf-1,so2-lf-1,o3-lf-1,aqi-ts-1,pm2.5-ts-1,pm10-ts-1,co-ts-1,no2-ts-1,so2-ts-1,o3-ts-1,aqi-tj-1,pm2.5-tj-1,pm10-tj-1,co-tj-1,no2-tj-1,so2-tj-1,o3-tj-1,aqi-zjk-1,pm2.5-zjk-1,pm10-zjk-1,co-zjk-1,no2-zjk-1,so2-zjk-1,o3-zjk-1,aqi-cd-1,pm2.5-cd-1,pm10-cd-1,co-cd-1,no2-cd-1,so2-cd-1,o3-cd-1,EVP,GST-mean,GST-max,GST-min,PRE-208,PRE-820,PRE-2020,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-mean,TEM-max,TEM-min,WIN-mean,WIN-max,WIN-ext,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,class-bj-1_1,class-bj-1_2,class-bj-1_3,class-bj-1_4,class-bj-1_5,class-bj-1_6,class-lf-1_1,class-lf-1_2,class-lf-1_3,class-lf-1_4,class-lf-1_5,class-lf-1_6,class-ts-1_1,class-ts-1_2,class-ts-1_3,class-ts-1_4,class-ts-1_5,class-ts-1_6,class-tj-1_1,class-tj-1_2,class-tj-1_3,class-tj-1_4,class-tj-1_5,class-tj-1_6,class-zjk-1_1,class-zjk-1_2,class-zjk-1_3,class-zjk-1_4,class-zjk-1_5,class-zjk-1_6,class-cd-1_1,class-cd-1_2,class-cd-1_3,class-cd-1_4,class-cd-1_5,class-cd-1_6,WD-max_1,WD-max_2,WD-max_3,WD-max_4,WD-max_5,WD-max_6,WD-max_7,WD-max_8,WD-max_9,WD-max_10,WD-max_11,WD-max_12,WD-max_13,WD-max_14,WD-max_15,WD-max_16,WD-ext_1,WD-ext_2,WD-ext_3,WD-ext_4,WD-ext_5,WD-ext_6,WD-ext_7,WD-ext_8,WD-ext_9,WD-ext_10,WD-ext_11,WD-ext_12,WD-ext_13,WD-ext_14,WD-ext_15,WD-ext_16
5.252273428,26,5.017279837,4.753590191,5.049856007,1.386294361,4.532599493,4.077537444,15,5.393627546,5.135798437,5.420534999,1.458615023,4.304065093,4.564348191,11,5.117993812,4.852030264,5.283203729,1.667706821,4.59511985,4.875197323,18,5.043425117,4.779123493,5.075173815,1.252762968,4.543294782,4.442651256,29,4.369447852,3.988984047,4.672828834,0.993251773,3.688879454,4.682131227,3.688879454,4.465908119,4.094344562,4.820281566,1.029619417,4.060443011,4.060443011,19,11,-34,95,-105,0,0,0,10278,10297,10257,53,3.555348061,39,-13,32,-48,2.63905733,23,3.663561646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.804021045,27,5.484796933,5.252273428,5.468060141,1.62924054,4.836281907,4.262679877,9,5.880532986,5.730099783,6.001414878,1.791759469,4.59511985,4.615120517,7,5.683579767,5.497168225,5.80814249,1.609437912,4.905274778,5.099866428,15,5.80814249,5.645446898,5.843544417,1.547562509,4.744932128,5.176149733,8,4.48863637,4.204692619,4.787491743,0.955511445,3.663561646,4.605170186,3.970291914,5.111987788,4.844187086,5.402677382,1.458615023,4.356708827,4.394449155,13,9,-40,117,-104,0,0,0,10241,10271,10219,55,3.526360525,50,-7,59,-59,2.48490665,29,3.737669618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.574710979,28,5.068904202,4.804021045,5.231108617,1.335001067,4.521788577,3.951243719,45,5.910796644,5.765191103,6.040254711,1.547562509,4.59511985,4.59511985,12,5.85220248,5.697093487,6.049733455,1.740466175,4.927253685,4.905274778,22,5.937536205,5.796057751,6.00635316,1.589235205,4.736198448,4.852030264,20,4.477336814,3.931825633,4.828313737,0.916290732,3.688879454,4.477336814,4.007333185,4.859812404,4.59511985,5.267858159,1.193922468,4.158883083,3.931825633,38,17,-16,158,-93,0,0,0,10164,10221,10137,48,2.995732274,72,18,89,-37,2.833213344,39,4.234106505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.218875825,29,4.844187086,4.574710979,5.111987788,1.335001067,4.430816799,3.737669618,42,5.579729826,5.370638028,5.65248918,1.335001067,4.382026635,4.369447852,15,5.624017506,5.424950017,5.823045895,1.504077397,4.812184355,4.770684624,29,5.783825182,5.616771098,5.874930731,1.568615918,4.787491743,4.934473933,25,4.369447852,3.465735903,4.672828834,0.78845736,3.401197382,4.158883083,4.204692619,4.49980967,3.970291914,4.859812404,0.875468737,3.871201011,3.871201011,55,22,-22,180,-106,0,0,0,10099,10141,10072,46,2.708050201,69,22,123,-44,2.772588722,55,4.787491743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.945910149,30,4.025351691,3.218875825,4.127134385,0.693147181,3.951243719,3.135494216,41,4.605170186,4.33073334,4.844187086,0.916290732,3.828641396,3.526360525,27,4.912654886,4.644390899,5.176149733,1.360976553,4.382026635,4.553876892,42,5.081404365,4.812184355,5.204006687,1.280933845,4.442651256,4.369447852,28,4.007333185,2.890371758,4.077537444,0.693147181,2.772588722,3.761200116,4.127134385,4.025351691,3.465735903,4.110873864,0.641853886,3.610917913,3.36729583,56,21,-24,153,-104,0,0,0,10147,10176,10104,35,3.044522438,59,27,67,-27,2.833213344,38,4.110873864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.737669618,31,3.850147602,1.945910149,3.850147602,0.262364264,2.564949357,2.079441542,57,4.189654742,1.791759469,4.394449155,0.262364264,2.079441542,2.397895273,39,4.043051268,3.295836866,4.143134726,0.530628251,3.36729583,2.833213344,60,4.465908119,3.091042453,4.812184355,0.530628251,3.258096538,3.33220451,52,3.850147602,2.63905733,3.850147602,0.587786665,2.197224577,3.17805383,4.110873864,3.828641396,2.708050201,3.828641396,0.336472237,2.197224577,2.197224577,68,46,-24,93,-75,0,0,0,10281,10308,10176,19,2.63905733,84,-18,50,-43,4.060443011,90,5.062595033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.951243719,1,4.077537444,3.737669618,4.219507705,0.741937345,3.931825633,3.218875825,44,4.110873864,3.688879454,4.262679877,0.641853886,3.465735903,3.496507561,33,4.143134726,3.761200116,4.317488114,0.78845736,3.912023005,3.496507561,56,4.430816799,4.127134385,4.65396035,0.875468737,4.025351691,4.219507705,35,4.219507705,3.496507561,4.454347296,0.875468737,3.258096538,4.219507705,3.80666249,3.931825633,3.258096538,3.951243719,1.064710737,3.496507561,3.465735903,60,25,-50,116,-144,0,0,0,10271,10312,10223,22,2.564949357,77,-21,25,-77,3.17805383,58,4.762173935,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.003946306,2,4.248495242,3.951243719,4.394449155,0.832909123,4.110873864,3.465735903,38,4.356708827,4.060443011,4.553876892,0.741937345,3.583518938,3.555348061,36,4.454347296,4.158883083,4.718498871,1.16315081,4.204692619,4.060443011,46,4.543294782,4.248495242,4.727387819,1.029619417,4.060443011,4.158883083,40,4.094344562,3.36729583,4.219507705,0.832909123,3.258096538,4.204692619,4.025351691,4.043051268,3.526360525,4.158883083,0.741937345,3.63758616,3.526360525,61,20,-49,158,-137,0,0,0,10254,10288,10221,31,2.890371758,78,-20,48,-65,2.944438979,43,4.234106505,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.164785974,3,5.288267031,5.003946306,5.267858159,1.435084525,4.624972813,4.219507705,14,5.332718793,5.056245805,5.370638028,1.30833282,4.234106505,4.430816799,11,5.204006687,4.927253685,5.379897354,1.589235205,4.574710979,4.770684624,12,5.438079309,5.192956851,5.572154032,1.360976553,4.521788577,4.8978398,13,4.477336814,4.077537444,4.820281566,1.064710737,3.871201011,4.852030264,3.526360525,4.553876892,4.219507705,4.941642423,1.098612289,4.127134385,4.317488114,23,11,-46,103,-124,0,0,0,10138,10237,10098,38,3.295836866,66,-20,36,-71,2.564949357,28,3.663561646,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.682131227,4,5.416100402,5.164785974,5.420534999,1.547562509,4.795790546,4.33073334,22,5.673323267,5.484796933,5.720311777,1.481604541,4.682131227,4.060443011,11,5.429345629,5.18178355,5.669880923,1.824549292,4.682131227,5.170483995,21,5.899897354,5.752572639,6.11368218,1.931521412,5.176149733,5.170483995,7,4.672828834,4.356708827,5.093750201,1.280933845,4.158883083,4.94875989,3.761200116,4.94875989,4.682131227,5.351858133,1.335001067,4.382026635,4.700480366,21,15,-25,163,-121,0,0,0,10125,10148,10111,42,2.995732274,56,2,86,-70,2.708050201,30,3.737669618,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.555348061,5,4.941642423,4.682131227,5.056245805,1.360976553,4.262679877,4.060443011,67,4.890349128,4.624972813,5.214935758,1.131402111,3.80666249,3.63758616,35,4.976733742,4.709530201,5.411646052,1.774952351,4.262679877,4.990432587,54,5.030437921,4.762173935,5.262690189,1.568615918,4.262679877,4.369447852,39,4.48863637,3.761200116,4.844187086,0.832909123,3.135494216,3.988984047,4.17438727,4.59511985,4.189654742,4.997212274,1.335001067,3.80666249,4.077537444,78,43,25,189,-41,0,0,0,10153,10231,10113,35,2.63905733,57,39,110,9,3.713572067,84,5.068904202,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.143134726,6,3.951243719,3.555348061,3.951243719,0.587786665,3.713572067,3.135494216,65,4.007333185,3.401197382,4.077537444,0.470003629,3.295836866,3.044522438,34,4.110873864,3.496507561,4.262679877,0.641853886,3.80666249,3.555348061,60,4.077537444,3.401197382,4.204692619,0.78845736,3.713572067,3.688879454,47,3.850147602,3.17805383,3.850147602,0.78845736,3.044522438,4.043051268,4.077537444,3.891820298,2.944438979,3.891820298,0.587786665,3.433987204,3.091042453,79,44,-26,151,-93,0,0,0,10240,10260,10215,18,2.397895273,81,-3,39,-29,3.36729583,76,4.934473933,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.828313737,7,4.442651256,4.143134726,4.49980967,1.029619417,4.17438727,3.663561646,27,4.812184355,4.543294782,4.983606622,0.993251773,3.850147602,3.871201011,17,4.727387819,4.454347296,5.017279837,1.458615023,4.234106505,4.672828834,40,4.634728988,4.343805422,4.976733742,1.16315081,4.158883083,4.465908119,23,4.025351691,3.465735903,4.094344562,0.832909123,3.135494216,4.158883083,3.828641396,4.094344562,3.555348061,4.248495242,0.832909123,3.828641396,3.784189634,41,17,-51,129,-120,0,0,0,10258,10280,10224,35,2.890371758,75,-19,33,-68,2.302585093,34,3.970291914,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.304065093,8,5.099866428,4.828313737,5.023880521,1.386294361,4.532599493,3.912023005,11,5.075173815,4.812184355,5.147494477,1.223775432,4.110873864,3.761200116,10,4.976733742,4.709530201,5.170483995,1.280933845,4.521788577,4.744932128,22,5.043425117,4.779123493,5.318119994,1.435084525,4.543294782,4.753590191,13,4.127134385,3.526360525,4.304065093,0.832909123,2.995732274,3.970291914,3.970291914,4.465908119,4.094344562,4.812184355,1.360976553,4.060443011,4.33073334,20,9,-50,111,-119,0,0,0,10261,10287,10234,65,3.465735903,64,-19,41,-66,2.708050201,28,3.737669618,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.997212274,9,4.59511985,4.304065093,4.543294782,0.955511445,4.127134385,3.496507561,55,4.955827058,4.691347882,5.043425117,0.993251773,3.891820298,3.610917913,32,5.176149733,4.8978398,5.323009979,1.386294361,4.521788577,4.406719247,46,5.220355825,4.941642423,5.420534999,1.458615023,4.477336814,4.454347296,43,3.970291914,3.295836866,4.007333185,0.832909123,3.091042453,4.094344562,3.931825633,4.110873864,3.555348061,4.262679877,0.693147181,3.555348061,3.295836866,60,24,-27,179,-110,0,0,0,10249,10274,10237,34,2.772588722,83,11,75,-49,3.044522438,51,4.532599493,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.63758616,10,5.278114659,4.997212274,5.164785974,1.335001067,4.553876892,4.025351691,32,5.484796933,5.252273428,5.513428746,1.193922468,4.290459441,4.406719247,24,5.375278408,5.111987788,5.529429088,1.504077397,4.744932128,4.718498871,33,5.455321115,5.214935758,5.693732139,1.526056303,4.709530201,4.8978398,28,4.043051268,3.258096538,4.158883083,0.78845736,2.995732274,3.891820298,4.219507705,4.33073334,3.912023005,4.615120517,0.955511445,3.951243719,4.127134385,29,22,-27,188,-122,0,0,0,10187,10239,10155,38,2.708050201,73,14,111,-52,2.944438979,39,4.043051268,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.770684624,11,3.988984047,3.63758616,4.025351691,0.641853886,3.871201011,2.944438979,44,4.605170186,4.317488114,4.753590191,0.78845736,3.663561646,3.828641396,25,4.727387819,4.454347296,5.010635294,1.410986974,4.317488114,4.700480366,31,4.394449155,4.094344562,4.624972813,0.993251773,4.110873864,4.094344562,32,4.025351691,3.465735903,4.110873864,0.832909123,3.295836866,4.043051268,4.110873864,4.007333185,3.295836866,4.077537444,0.587786665,3.610917913,3.526360525,59,16,-14,176,-98,0,0,0,10286,10316,10179,33,2.944438979,80,21,65,-22,2.944438979,52,4.382026635,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.056245805,12,5.036952602,4.770684624,4.990432587,1.16315081,4.290459441,3.784189634,25,4.605170186,4.317488114,4.65396035,1.029619417,3.761200116,4.060443011,30,4.727387819,4.454347296,4.976733742,1.280933845,4.276666119,4.465908119,33,4.110873864,3.610917913,4.262679877,0.875468737,4.143134726,4.127134385,32,4.510859507,4.219507705,4.718498871,1.098612289,3.713572067,4.276666119,3.526360525,4.369447852,4.025351691,4.682131227,1.280933845,4.043051268,4.17438727,27,15,-37,136,-113,0,0,0,10329,10360,10311,51,3.258096538,72,-11,42,-55,2.564949357,38,4.110873864,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.370638028,13,5.332718793,5.056245805,5.214935758,1.335001067,4.532599493,4.007333185,14,5.398162702,5.141663557,5.384495063,1.335001067,4.406719247,4.369447852,11,5.283203729,4.997212274,5.379897354,1.435084525,4.553876892,4.65396035,26,5.023880521,4.762173935,5.272999559,1.131402111,4.454347296,4.624972813,18,4.317488114,4.007333185,4.276666119,1.435084525,4.158883083,4.882801923,3.091042453,4.770684624,4.49980967,5.056245805,1.16315081,4.17438727,4.043051268,32,8,-33,120,-98,0,0,0,10283,10318,10260,67,3.761200116,61,-17,31,-43,2.63905733,25,3.737669618,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.796057751,14,5.579729826,5.370638028,5.529429088,1.410986974,4.615120517,4.007333185,6,5.710427017,5.529429088,5.713732806,1.568615918,4.510859507,4.465908119,7,5.891644212,5.743003188,6.142037406,2.128231706,4.859812404,5.187385806,8,5.545177444,5.327876169,5.739792912,1.589235205,4.718498871,4.624972813,7,4.007333185,3.583518938,4.077537444,1.30833282,3.988984047,4.605170186,3.218875825,4.9698133,4.700480366,5.293304825,1.280933845,4.262679877,4.262679877,18,6,-31,29,-103,0,0.693147181,0.693147181,10266,10277,10252,71,4.007333185,0,-11,10,-48,2.772588722,31,3.784189634,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.727387819,15,5.937536205,5.796057751,5.929589143,1.740466175,4.718498871,3.555348061,6,5.720311777,5.541263545,5.700443573,1.568615918,4.394449155,4.007333185,6,5.501258211,5.272999559,5.590986981,1.410986974,4.406719247,4.532599493,12,5.568344504,5.356586275,5.620400866,1.62924054,4.510859507,4.691347882,5,4.234106505,3.737669618,4.465908119,0.955511445,3.465735903,4.262679877,3.63758616,5.062595033,4.795790546,5.375278408,1.335001067,4.304065093,4.262679877,20,3,-52,49,-104,0,0,0,10241,10266,10220,90,4.304065093,0,-30,0,-53,2.772588722,25,3.610917913,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.110873864,16,4.990432587,4.727387819,4.795790546,0.955511445,3.761200116,2.302585093,63,4.691347882,4.406719247,5.062595033,0.832909123,3.663561646,3.401197382,38,5.384495063,5.123963979,5.505331536,1.335001067,4.442651256,3.891820298,48,4.882801923,4.615120517,4.990432587,1.131402111,4.007333185,4.060443011,51,3.761200116,2.890371758,3.761200116,0.641853886,2.302585093,3.258096538,4.219507705,4.33073334,4.025351691,4.59511985,1.098612289,3.433987204,3.17805383,70,28,-6,116,-98,0,0,0,10252,10305,10207,45,3.091042453,84,-2,27,-49,3.610917913,76,4.94875989,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.234106505,17,4.406719247,4.110873864,4.276666119,0.78845736,4.060443011,3.433987204,51,4.110873864,3.784189634,4.262679877,0.693147181,3.784189634,3.713572067,31,4.304065093,3.988984047,4.564348191,0.832909123,4.204692619,3.850147602,49,4.025351691,3.63758616,4.110873864,0.693147181,3.951243719,3.80666249,45,4.043051268,3.401197382,4.143134726,0.832909123,3.465735903,4.394449155,3.931825633,4.077537444,3.465735903,4.204692619,0.832909123,3.688879454,3.988984047,70,20,-43,133,-134,0,0,0,10284,10319,10244,34,3.258096538,75,-22,30,-68,3.091042453,54,4.584967479,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.784189634,18,4.532599493,4.234106505,4.709530201,0.916290732,3.970291914,3.433987204,69,4.941642423,4.672828834,5.164785974,0.993251773,3.871201011,4.158883083,41,4.700480366,4.418840608,5.081404365,0.993251773,4.248495242,4.143134726,58,4.812184355,4.543294782,5.170483995,0.916290732,4.043051268,4.33073334,50,4.343805422,3.36729583,4.634728988,0.78845736,2.995732274,3.828641396,4.356708827,4.276666119,3.688879454,4.543294782,1.098612289,3.583518938,3.871201011,80,27,16,174,-75,0,0,0,10166,10244,10126,34,2.944438979,61,18,70,-15,3.465735903,78,5.010635294,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.442651256,19,4.143134726,3.784189634,4.317488114,0.832909123,4.094344562,3.258096538,64,4.317488114,3.80666249,4.584967479,0.916290732,3.988984047,3.970291914,36,4.48863637,4.094344562,4.836281907,1.223775432,4.276666119,4.48863637,58,4.248495242,3.465735903,4.48863637,0.78845736,4.110873864,3.988984047,44,4.234106505,3.610917913,4.454347296,0.955511445,3.433987204,4.276666119,4.094344562,4.007333185,3.401197382,4.094344562,0.693147181,3.63758616,3.63758616,79,30,-15,179,-115,0,0,0,10215,10244,10180,34,3.044522438,84,13,67,-48,2.63905733,59,4.882801923,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.995732274,20,4.718498871,4.442651256,4.691347882,1.098612289,4.317488114,3.80666249,23,4.787491743,4.510859507,4.96284463,1.360976553,4.143134726,4.234106505,15,4.882801923,4.605170186,5.164785974,1.686398954,4.369447852,4.795790546,14,4.762173935,4.48863637,5.164785974,1.252762968,4.343805422,4.406719247,15,4.219507705,3.663561646,4.442651256,0.916290732,3.295836866,4.158883083,4.043051268,4.465908119,4.158883083,4.812184355,1.029619417,4.043051268,4.110873864,30,14,-32,128,-107,0,0,0,10185,10210,10158,62,3.583518938,68,-9,42,-51,2.944438979,37,4.304065093,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.59511985,21,3.465735903,2.995732274,3.17805383,0.470003629,3.496507561,2.833213344,62,4.143134726,3.828641396,4.33073334,0.741937345,3.63758616,3.496507561,40,4.465908119,4.143134726,4.812184355,1.16315081,4.043051268,4.262679877,49,4.532599493,4.248495242,4.828313737,1.131402111,4.060443011,4.094344562,42,3.526360525,2.944438979,3.526360525,0.741937345,2.833213344,3.63758616,4.189654742,4.394449155,4.094344562,4.663439094,0.916290732,3.828641396,3.688879454,61,38,2,172,-95,0,0,0,10238,10258,10191,30,2.944438979,93,20,57,-22,3.610917913,59,4.736198448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
