,target,day,aqi-bj,pm2.5-bj,pm10-bj,co-bj,no2-bj,so2-bj,o3-bj,aqi-bd,pm2.5-bd,pm10-bd,co-bd,no2-bd,so2-bd,o3-bd,aqi-lf,pm2.5-lf,pm10-lf,co-lf,no2-lf,so2-lf,o3-lf,aqi-ts,pm2.5-ts,pm10-ts,co-ts,no2-ts,so2-ts,o3-ts,aqi-tj,pm2.5-tj,pm10-tj,co-tj,no2-tj,so2-tj,o3-tj,aqi-zjk,pm2.5-zjk,pm10-zjk,co-zjk,no2-zjk,so2-zjk,o3-zjk,aqi-cd,pm2.5-cd,pm10-cd,co-cd,no2-cd,so2-cd,o3-cd,EVP,GST-mean,GST-max,GST-min,PRE-208,PRE-820,PRE-2020,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-mean,TEM-max,TEM-min,WIN-mean,WIN-max,WD-max,WIN-ext,WD-ext,pm10-bj-sqt,co-bj-sqt,so2-bj-sqt,o3-bj-poly,pm2.5-bj-sqt,aqi-bj-sqt,so2-lf-sqt,pm2.5-lf-sqt,aqi-lf-sqt,co-lf-sqt,pm10-tj-poly,no2-cd-poly,no2-cd-s2,so2-cd-poly,co-cd-s2,co-cd-sqt,no2-bd-poly,so2-ts-poly,no2-zjk-s2,WD-max-sin,WD-max-cos,WD-max-sint,WD-ext-sin,WD-ext-cos,WD-ext-sint,o3-bj-exp,o3-lf-exp,so2-tj-exp,o3-tj-exp,o3-zjk-exp,o3-cd-exp,o3-bd-exp,o3-ts-exp,EVP-exp,WIN-mean-exp,WIN-max-exp,WIN-ext-exp,pm2.5-zjk-log,pm10-zjk-log,so2-zjk-log,pm2.5-cd-log,pm10-cd-log,so2-bd-log,co-bd-log,WIN-max-project1,WIN-ext-project1,WIN-max-sin,WIN-max-cos,WIN-max-sint,WIN-ext-sin,WIN-ext-cos,WIN-ext-sint,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weekday_7,class-pm2.5_1,class-pm2.5_2,class-pm2.5_3,class-pm2.5_4,class-pm2.5_5,class-pm2.5_6,class-bj_1,class-bj_2,class-bj_3,class-bj_4,class-bj_5,class-bj_6,class-bd_1,class-bd_2,class-bd_3,class-bd_4,class-bd_5,class-bd_6,class-lf_1,class-lf_2,class-lf_3,class-lf_4,class-lf_5,class-lf_6,class-ts_1,class-ts_2,class-ts_3,class-ts_4,class-ts_5,class-ts_6,class-tj_1,class-tj_2,class-tj_3,class-tj_4,class-tj_5,class-tj_6,class-zjk_1,class-zjk_2,class-zjk_3,class-zjk_4,class-zjk_5,class-zjk_6,class-cd_1,class-cd_2,class-cd_3,class-cd_4,class-cd_5,class-cd_6,PRE-b_0,PRE-b_1,SimpClass-cd_1,SimpClass-cd_2,SimpClass-cd_3,SimpClass-cd_4,SimpClass-lf_1,SimpClass-lf_2,SimpClass-lf_3,SimpClass-lf_4,SimpClass-lf_5,SimpClass-tj_1,SimpClass-tj_2,SimpClass-tj_3,SimpClass-tj_4,SimpClass-ts_1,SimpClass-ts_2,SimpClass-ts_3,SimpClass-ts_4,SimpClass-zjk_1,SimpClass-zjk_2,SimpClass-zjk_3
566,90,21,137,41,73,0.6,39,5,201,142,56,114,0.7,59.0,24,206,112,47,86,0.7,23,21,173,135,77,122,1.4,46,27,198,114,57,94,1.2,39,23,175,117,16,52,0.6,16,37,179,117,24,58,0.6,18,15,179,58.0,328,570,190,0,0,0,10043,10062,10014,44,27,112,271,321,209,19,45,11,79,11,8.54400374531753,0.7745966692414834,2.23606797749979,8161203,6.4031242374328485,11.704699910719626,4.58257569495584,6.855654600401044,10.583005244258363,0.7745966692414834,8930,6174,324,240,0.36,0.7745966692414834,208919.0,756,256,0.7071067811865475,0.7071067811865477,0.9659258262890684,0.7071067811865475,0.7071067811865477,0.9659258262890684,5.09107080895011e-88,7.362997122252211e-76,1.026187963170189e-10,9.964733010103672e-77,1.8251045143570802e-78,1.8251045143570802e-78,3.4303365279297016e-90,1.0225689071173033e-86,6.47023492564546e-26,5.602796437537268e-09,2.8625185805493937e-20,4.906094730649281e-35,2.772588722239781,3.9512437185814275,3.6109179126442243,3.1780538303479458,4.060443010546419,3.1780538303479458,-0.35667494393873245,2.7649806251849846e-20,4.7389236065548513e-35,31.819805153394636,31.819805153394647,43.466662183008076,55.86143571373725,55.861435713737265,76.30814027683641,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
567,181,22,163,90,117,1.1,38,16,228,142,80,140,0.9,50.0,34,206,118,89,157,1.0,33,21,151,178,134,193,2.5,57,60,216,137,94,154,1.5,41,20,201,159,38,88,0.8,17,37,224,172,54,107,1.0,21,17,237,59.0,315,565,194,0,1,1,10018,10032,10003,54,33,35,261,315,214,20,43,10,71,10,10.816653826391969,1.0488088481701516,4.0,11904564,9.486832980505138,12.767145334803704,4.58257569495584,9.433981132056603,10.862780491200215,1.0,23870,9723,441,306,1.0,1.0,127550.0,3660,289,0.38268343236508967,0.9238795325112868,0.9914448613738103,0.38268343236508967,0.9238795325112868,0.9914448613738103,9.568814292462674e-100,2.6395702969591894e-66,2.061153622438558e-09,5.09107080895011e-88,5.22439558379172e-98,1.1808854971746377e-103,3.4303365279297016e-90,1.5573703742969461e-94,2.3802664086944007e-26,2.061153622438558e-09,2.1151310375910805e-19,1.462486227251231e-31,3.6375861597263857,4.477336814478207,3.6109179126442243,3.9889840465642745,4.672828834461906,3.5263605246161616,-0.10536051565782628,2.0970357983519323e-19,1.4499744548382034e-31,16.455387591698855,39.72681989798534,42.63212903907384,27.170523697921368,65.59544680830136,70.39258515754052,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
568,121,23,231,181,178,1.7,39,15,238,160,111,172,1.3,37.0,30,225,185,139,229,1.3,25,12,168,191,143,206,3.4,68,70,162,175,132,181,1.5,38,14,206,173,73,124,1.1,19,35,238,160,108,183,1.4,22,13,225,45.0,309,498,206,3,0,3,10029,10045,10012,64,38,0,265,320,218,23,46,10,72,10,13.341664064126334,1.3038404810405297,3.872983346207417,13538154,13.45362404707371,15.198684153570664,3.4641016151377544,11.789826122551595,13.601470508735444,1.1832159566199232,32942,11154,484,182,1.9599999999999997,1.1832159566199232,52059.0,4970,361,0.38268343236508967,0.9238795325112868,0.9914448613738103,0.38268343236508967,0.9238795325112868,0.9914448613738103,4.344234967880666e-104,1.0927656633766312e-73,8.315287191035679e-07,3.4303365279297016e-90,4.344234967880666e-104,1.921947727823849e-98,1.921947727823849e-98,4.408531331463226e-71,2.8625185805493937e-20,1.026187963170189e-10,1.0530617357553812e-20,5.380186160021138e-32,4.290459441148391,4.820281565605037,3.5553480614894135,4.68213122712422,5.209486152841421,3.4011973816621555,0.26236426446749106,1.044052646624058e-20,5.33415792158745e-32,17.603437888794126,42.498458495519195,45.606463623195275,27.553207130286456,66.51932634081265,71.38403001891434,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
569,125,24,159,121,123,1.1,43,9,190,117,54,82,0.7,26.0,20,179,85,63,109,0.7,15,10,134,136,104,157,1.5,53,31,133,121,91,121,1.1,29,14,160,164,102,136,1.2,25,27,229,199,149,231,1.4,24,14,178,39.0,256,339,230,0,1,1,10017,10027,9998,64,47,0,251,293,240,23,49,11,71,11,11.090536506409418,1.0488088481701516,3.0,6895290,11.0,12.609520212918492,3.1622776601683795,7.937253933193772,9.219544457292887,1.1832159566199232,14762,14424,576,210,1.9599999999999997,1.1832159566199232,18278.0,992,625,0.7071067811865475,0.7071067811865477,0.9659258262890684,0.7071067811865475,0.7071067811865477,0.9659258262890684,3.0482349509718567e-83,6.375869581278994e-59,8.315287191035679e-07,3.257488532207521e-70,3.5201700545844787e-100,4.961148436415422e-78,1.8251045143570802e-78,1.733141042341547e-58,1.1548224173015786e-17,1.026187963170189e-10,5.242885663363464e-22,1.462486227251231e-31,4.624972813284271,4.912654885736052,3.295836866004329,5.003946305945459,5.442417710521793,2.995732273553991,-0.35667494393873245,5.064238666523465e-22,1.4126532174940275e-31,34.648232278140824,34.64823227814084,47.330365488164354,50.20458146424487,50.20458146424489,68.58073366652386,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
570,106,25,164,125,111,1.0,51,6,128,117,71,113,0.8,30.0,23,179,111,84,141,1.0,19,8,111,79,59,85,1.3,33,28,102,125,95,127,1.1,35,14,141,73,50,62,0.9,15,34,128,128,97,142,1.0,20,5,115,26.0,277,412,219,0,0,0,9977,10008,9950,68,53,2,249,279,229,17,36,6,50,5,10.535653752852738,1.0,2.449489742783178,2113664,11.180339887498949,12.806248474865697,2.8284271247461903,9.16515138991168,10.535653752852738,1.0,16256,8420,400,30,1.0,1.0,27930.0,812,225,0.9238795325112867,0.3826834323650897,0.13052619222005257,1.0,6.123233995736766e-17,0.5000000000000004,2.572209372642415e-56,6.213159586848109e-49,8.315287191035679e-07,5.814040485895939e-62,2.572209372642415e-56,1.1379798735078682e-50,1.8251045143570802e-78,5.0345753587649823e-45,5.109089028063325e-12,4.139937718785167e-08,2.3195228302435696e-16,1.9287498479639178e-22,3.912023005428146,4.127134385045092,3.5263605246161616,4.574710978503383,4.955827057601261,3.1354942159291497,-0.2231435513142097,3.0275848279917254e-17,9.643749239819597e-23,33.25966317040632,13.77660356514323,4.698942919921892,50.0,3.061616997868383e-15,25.00000000000002,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
571,89,26,139,106,23,0.9,24,2,200,140,93,137,0.9,27.0,16,204,138,105,174,1.2,13,5,126,63,45,60,1.1,30,15,76,105,79,97,1.2,34,10,107,109,18,39,0.5,12,46,170,91,68,104,0.8,18,6,125,29.0,272,396,210,71,1,71,9967,9977,9949,81,50,51,243,294,206,19,36,4,54,4,4.795831523312719,0.9486832980505138,1.4142135623730951,8040200,10.295630140987,11.789826122551595,2.23606797749979,10.246950765959598,11.74734012447073,0.8944271909999159,9506,6174,324,42,0.6400000000000001,0.8944271909999159,20439.0,240,144,0.9238795325112867,0.38268343236508984,0.7933533402912352,0.9238795325112867,0.38268343236508984,0.7933533402912352,1.3838965267367376e-87,1.9006199352650016e-55,4.5399929762484854e-05,3.392270193026015e-47,1.4788975056432133e-74,5.166420632837861e-55,2.534694904308355e-89,9.854154686111257e-34,2.543665647376923e-13,5.602796437537268e-09,2.3195228302435696e-16,3.532628572200807e-24,2.8903717578961645,3.6635616461296463,3.828641396489095,4.219507705176107,4.6443908991413725,2.772588722239781,-0.10536051565782628,1.8402011852555155e-16,2.802622677763767e-24,33.25966317040632,13.776603565143233,28.560720250484465,49.88949475560948,20.66490534771485,42.8410803757267,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
572,148,27,120,89,51,0.8,32,4,182,157,95,149,1.2,31.0,31,222,116,88,156,0.9,12,9,125,69,50,68,1.4,34,41,109,69,51,73,0.6,18,5,79,134,43,69,0.7,13,45,197,89,43,78,0.8,15,5,147,30.0,285,445,203,1,0,1,10008,10019,9971,76,58,0,252,298,215,18,34,10,62,1,7.14142842854285,0.8944271909999159,2.0,6061874,9.433981132056603,10.954451150103322,3.0,9.38083151964686,10.770329614269007,0.8944271909999159,5402,3615,225,30,0.6400000000000001,0.8944271909999159,30783.0,1722,169,0.38268343236508967,0.9238795325112868,0.9914448613738103,0.0,1.0,0.8660254037844385,9.086660323479307e-80,5.166420632837861e-55,0.006737946999085467,4.906094730649281e-35,2.779630478564191e-86,1.4411565509640892e-64,3.860335205164256e-97,4.590938473882946e-48,9.357622968840175e-14,1.522997974471263e-08,1.713908431542013e-15,1.185064864233981e-27,3.7612001156935624,4.23410650459726,3.8066624897703196,3.7612001156935624,4.356708826689592,3.4339872044851463,0.1823215567939546,1.6992457073175757e-15,1.0262962775589842e-27,13.011236700413049,31.41190410538375,33.70912528670955,0.0,62.0,53.69357503463519,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
573,118,28,197,148,57,1.2,34,8,219,154,108,168,1.3,33.0,36,219,138,106,173,1.1,9,9,160,84,62,89,2.0,36,43,106,112,85,108,0.8,18,4,99,139,99,134,1.1,20,54,203,134,101,166,1.5,19,8,197,43.0,334,520,224,0,0,0,10022,10042,9992,70,46,5,275,328,233,25,34,6,60,5,7.54983443527075,1.0954451150103321,2.8284271247461903,10551639,12.165525060596439,14.035668847618199,3.0,10.295630140987,11.74734012447073,1.224744871391589,11772,7239,361,72,2.25,1.224744871391589,37059.0,1892,400,0.9238795325112867,0.3826834323650897,0.13052619222005257,1.0,6.123233995736766e-17,0.5000000000000004,7.753690529920792e-96,3.257488532207521e-70,0.01831563888873418,1.0112214926104486e-43,6.89001509906914e-89,2.779630478564191e-86,7.753690529920792e-96,9.221146422925876e-47,2.1151310375910805e-19,1.3887943864964021e-11,1.713908431542013e-15,8.75651076269652e-27,4.59511985013459,4.897839799950911,3.9889840465642745,4.61512051684126,5.111987788356544,3.58351893845611,0.26236426446749106,2.237099413830216e-16,4.3782553813482636e-27,31.411904105383748,13.01123670041305,4.437890535481787,60.0,3.67394039744206e-15,30.00000000000003,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
574,15,29,154,118,39,1.1,42,5,178,110,83,125,1.0,25.0,16,165,97,73,120,0.9,9,8,124,58,42,58,1.5,37,18,76,87,64,81,0.8,17,5,79,112,65,84,0.9,18,36,173,110,57,93,0.7,14,6,171,41.0,243,343,209,0,1,1,10013,10049,9987,82,58,0,229,289,193,21,66,4,98,4,6.244997998398398,1.0488088481701516,2.23606797749979,5671614,10.862780491200215,12.409673645990857,2.8284271247461903,8.54400374531753,9.848857801796104,0.8366600265340756,6642,2954,196,42,0.48999999999999994,0.8366600265340756,16275.0,342,324,0.9238795325112867,0.38268343236508984,0.7933533402912352,0.9238795325112867,0.38268343236508984,0.7933533402912352,4.961148436415422e-78,1.4043787324419038e-54,0.006737946999085467,4.906094730649281e-35,7.362997122252211e-76,5.440559879258653e-75,2.194878508014299e-72,9.854154686111257e-34,1.5628821893349888e-18,7.582560427911907e-10,2.1705220113036395e-29,2.7487850079102147e-43,4.174387269895637,4.430816798843313,3.58351893845611,4.04305126783455,4.532599493153256,2.772588722239781,0.0,1.7219908878433924e-29,2.1807577677680383e-43,60.97604914574492,25.25710653609593,52.361320459221524,90.5401941861061,37.50297637177881,77.74862734854105,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
575,18,30,52,15,20,0.4,27,2,102,50,18,38,0.5,17.0,12,100,49,12,28,0.3,7,4,97,33,19,33,0.6,29,10,66,32,21,32,0.6,16,6,55,60,18,29,0.5,10,11,112,46,13,34,0.4,14,9,92,44.0,277,489,184,8,4,12,9993,10052,9933,60,36,80,223,273,184,26,53,11,90,10,4.47213595499958,0.6324555320336759,1.4142135623730951,1071714,3.872983346207417,7.211102550927978,2.0,3.4641016151377544,7.0,0.6324555320336759,1056,2954,196,90,0.16000000000000003,0.6324555320336759,5219.0,110,100,0.7071067811865475,0.7071067811865477,0.9659258262890684,0.38268343236508967,0.9238795325112868,0.9914448613738103,5.0345753587649823e-45,7.47197233734299e-43,0.0024787521766663585,1.2995814250075031e-24,2.2856936767186716e-49,1.1089390193121365e-40,3.720075976020836e-44,2.1705220113036395e-29,7.781132241133797e-20,5.109089028063325e-12,9.602680054508676e-24,8.194012623990515e-40,2.8903717578961645,3.367295829986474,2.3978952727983707,2.5649493574615367,3.5263605246161616,2.4849066497880004,-0.6931471805599453,9.275476666240849e-24,8.123911710087527e-40,37.476659402887016,37.47665940288703,51.194068793320625,34.44150891285807,83.14915792601582,89.23003752364292,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
576,8,1,41,18,38,0.4,34,3,82,67,41,84,0.6,35.0,18,111,56,19,44,0.5,14,5,107,54,31,57,0.8,35,16,97,55,34,59,0.5,17,6,74,46,17,35,0.4,11,11,91,42,13,34,0.4,15,6,84,48.0,321,604,153,0,11,11,9937,9959,9912,53,21,106,255,345,174,18,83,1,154,1,6.164414002968976,0.6324555320336759,1.7320508075688772,558174,4.242640687119285,6.4031242374328485,2.23606797749979,4.358898943540674,7.483314773547883,0.6324555320336759,3540,3615,225,42,0.16000000000000003,0.6324555320336759,44135.0,272,121,0.0,1.0,0.8660254037844385,0.0,1.0,0.8660254037844385,2.4426007377405277e-36,3.392270193026015e-47,0.0024787521766663585,7.281290178321643e-33,3.0144087850653746e-40,3.3057006267607343e-37,6.213159586848109e-49,7.47197233734299e-43,1.4251640827409352e-21,1.522997974471263e-08,8.985825944049381e-37,1.314164668364901e-67,2.833213344056216,3.5553480614894135,2.3978952727983707,2.5649493574615367,3.5263605246161616,2.8903717578961645,-0.5108256237659907,7.781953541532048e-37,1.1380999875599561e-67,0.0,83.0,71.8801085141084,0.0,154.0,133.36791218280354,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
577,24,2,46,8,20,0.3,28,4,92,76,18,45,0.5,33.0,15,131,56,8,31,0.4,27,5,107,62,34,74,1.2,45,33,108,47,14,40,0.4,18,5,93,48,14,28,0.4,11,8,96,42,12,31,0.3,14,3,84,79.0,330,615,146,0,0,0,9983,9995,9958,30,14,129,280,344,176,29,57,14,135,14,4.47213595499958,0.5477225575051661,2.0,787244,2.8284271247461903,6.782329983125268,2.23606797749979,2.8284271247461903,7.483314773547883,0.5477225575051661,1640,2954,196,12,0.09,0.5477225575051661,37059.0,1122,121,0.9238795325112866,0.38268343236509,0.13052619222005268,0.9238795325112866,0.38268343236509,0.13052619222005268,1.1089390193121365e-40,3.392270193026015e-47,0.006737946999085467,4.0795586671775603e-41,2.031092662734811e-42,3.3057006267607343e-37,1.2806276389220833e-57,1.2479464629129513e-47,4.906094730649281e-35,2.543665647376923e-13,1.7587922024243116e-25,2.3455513385429143e-59,2.6390573296152584,3.332204510175204,2.0794415416798357,2.4849066497880004,3.4339872044851463,2.70805020110221,-0.6931471805599453,2.295684490887655e-26,3.061558848766543e-60,52.661133353143335,21.81295564481013,7.439992956543003,124.7237368890237,51.66226336928715,17.621035949707114,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
578,33,3,116,24,60,0.9,34,11,178,110,28,66,0.7,32.0,23,171,79,18,59,1.1,25,18,135,62,41,74,1.9,43,49,105,46,19,46,0.6,13,9,77,63,12,40,0.4,13,10,116,61,11,31,0.3,17,7,113,75.0,350,601,157,0,0,0,10041,10062,9984,41,19,136,259,314,180,25,44,9,76,4,7.745966692414834,0.9486832980505138,3.3166247903554,5671614,4.898979485566356,10.770329614269007,4.242640687119285,4.242640687119285,8.888194417315589,0.5477225575051661,2162,5219,289,56,0.09,0.5477225575051661,33824.0,2450,169,1.2246467991473532e-16,1.0,0.8660254037844384,0.9238795325112867,0.38268343236508984,0.7933533402912352,4.961148436415422e-78,2.3455513385429143e-59,0.00012340980408667956,3.6251409191435593e-34,4.1863939993042314e-51,8.408597124803643e-50,5.440559879258653e-75,2.506567475899953e-46,2.6786369618080778e-33,1.3887943864964021e-11,7.781132241133797e-20,9.854154686111257e-34,2.4849066497880004,3.6888794541139363,2.302585092994046,2.3978952727983707,3.4339872044851463,3.1354942159291497,-0.35667494393873245,6.738658191028008e-20,7.817826535972894e-34,5.3884459162483544e-15,44.0,38.10511776651529,70.2148444708578,29.08394085974683,60.29485386213387,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
579,62,4,92,33,59,0.7,45,6,150,92,28,60,0.5,28.0,23,150,58,21,65,0.7,23,14,107,82,61,104,2.4,62,52,77,47,21,47,0.5,19,8,64,78,28,53,0.7,19,11,134,77,19,53,0.7,24,19,132,50.0,272,421,176,0,13,13,10058,10075,10038,54,33,16,228,266,196,12,46,8,82,9,7.681145747868608,0.8366600265340756,2.449489742783178,3397650,5.744562646538029,9.591663046625438,3.7416573867739413,4.58257569495584,7.615773105863909,0.8366600265340756,2256,14424,576,380,0.48999999999999994,0.8366600265340756,22764.0,2756,361,0.3826834323650899,0.9238795325112867,0.6087614290087205,1.2246467991473532e-16,1.0,0.8660254037844384,7.175095973164411e-66,3.392270193026015e-47,0.00033546262790251185,1.603810890548638e-28,6.375869581278994e-59,4.7111658015535965e-58,7.175095973164411e-66,3.6251409191435593e-34,1.9287498479639178e-22,6.14421235332821e-06,1.0530617357553812e-20,2.4426007377405277e-36,3.332204510175204,3.970291913552122,2.3978952727983707,2.9444389791664403,3.970291913552122,3.1354942159291497,-0.6931471805599453,6.410633670928495e-21,2.1153542901859075e-36,17.603437888794137,42.49845849551919,28.003025734401145,1.0042103753008296e-14,82.0,71.01408311032395,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
580,69,5,160,62,71,1.0,36,9,225,140,56,90,0.8,31.0,20,204,104,47,113,1.2,27,15,164,101,75,113,2.3,54,53,151,56,40,59,0.6,19,9,93,143,40,72,0.8,18,19,207,94,25,56,0.8,21,9,153,43.0,304,539,156,0,0,0,10060,10072,10036,63,37,89,238,299,177,19,37,4,72,6,8.426149773176359,1.0,3.0,11441475,7.874007874011811,12.649110640673518,3.872983346207417,6.855654600401044,10.198039027185569,0.8944271909999159,3540,9723,441,90,0.6400000000000001,0.8944271909999159,30783.0,2862,324,0.9238795325112867,0.38268343236508984,0.7933533402912352,0.9238795325112867,0.3826834323650897,0.13052619222005257,1.921947727823849e-98,5.96629836401057e-72,0.00012340980408667956,4.0795586671775603e-41,1.2619502849247644e-90,3.572269937619218e-67,2.534694904308355e-89,2.6395702969591894e-66,2.1151310375910805e-19,5.602796437537268e-09,8.533047625744066e-17,5.380186160021138e-32,3.6888794541139363,4.276666119016055,2.9444389791664403,3.2188758248682006,4.02535169073515,2.995732273553991,-0.2231435513142097,6.769721836748248e-17,7.022552129025857e-33,34.183542702917606,14.159286997508325,29.3540735907757,66.51932634081264,27.55320713028646,9.397885839843784,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
